ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-49575,Source2,3,2016-07-18 15:34:45,2016-07-18 16:19:45,34.034149,-118.350067,,,0.0,Accident on I-10 Westbound at Exit 8 La Brea Ave.,S La Brea Ave,Los Angeles,Los Angeles,CA,90016,US,US/Pacific,KSMO,2016-07-18 15:51:00,73.9,,64.0,29.99,10.0,West,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49578,Source2,3,2016-07-18 16:16:52,2016-07-18 16:46:52,34.031322,-118.433723,,,0.0,Right hand shoulder blocked due to accident on I-405 Southbound at Exits 53 53A 53B I-10.,I-10 W,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-07-18 15:51:00,73.9,,64.0,29.99,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49581,Source2,3,2016-07-18 16:29:06,2016-07-18 16:59:06,34.034954,-118.33371,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound at Exit 9 Crenshaw Blvd.,I-10 E,Los Angeles,Los Angeles,CA,90016,US,US/Pacific,KSMO,2016-07-18 16:51:00,73.9,,64.0,29.98,10.0,SW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49582,Source2,2,2016-07-18 16:45:13,2016-07-18 17:45:13,34.069759000000005,-118.236176,,,0.0,Accident on CA-110 Southbound at Exits 24B 24C 24D Stadium Way.,Pasadena Fwy S,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-07-18 16:47:00,77.0,,58.0,29.96,10.0,Variable,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49583,Source2,3,2016-07-18 16:54:24,2016-07-18 17:24:24,33.998795,-118.175972,,,0.0,Accident on I-710 Northbound at Exits 17A 17B Atlantic Blvd.,Long Beach Fwy N,Los Angeles,Los Angeles,CA,90058,US,US/Pacific,KCQT,2016-07-18 16:47:00,77.0,,58.0,29.96,10.0,Variable,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49593,Source2,2,2016-07-18 17:53:35,2016-07-18 18:23:35,34.056118,-118.241188,,,0.0,#3 lane blocked due to accident on US-101 Southbound at Exit 2C Alameda St.,US-101 S,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-07-18 17:47:00,75.9,,60.0,29.95,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49611,Source2,3,2016-07-18 19:07:23,2016-07-18 19:37:23,34.037216,-118.284004,,,0.0,#1 lane blocked due to accident on I-10 Eastbound at Exit 13A 20th St.,S Hoover St,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-07-18 18:47:00,73.0,,66.0,29.96,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49612,Source2,2,2016-07-18 18:57:15,2016-07-18 19:48:15,34.029461,-118.221443,,,0.0,Accident on CA-60 Westbound at Exits 1A 1B I-10.,Pomona Fwy W,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2016-07-18 18:47:00,73.0,,66.0,29.96,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49622,Source2,3,2016-07-18 19:27:11,2016-07-18 19:57:11,34.031918,-118.27449,,,0.0,Accident on I-110 Northbound at Exit 21 I-10.,Harbor Fwy N,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-07-18 19:47:00,71.1,,70.0,29.97,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49623,Source2,3,2016-07-18 19:29:02,2016-07-18 19:59:02,34.106606,-118.25583600000002,,,0.0,Accident on I-5 Northbound at Exit 140A Fletcher Dr.,Fletcher Dr,Los Angeles,Los Angeles,CA,90039-2802,US,US/Pacific,KCQT,2016-07-18 19:47:00,71.1,,70.0,29.97,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49637,Source2,2,2016-07-18 20:10:51,2016-07-18 20:40:51,33.916416,-118.27832,,,0.0,Accident on El Segundo Blvd at Broadway.,W El Segundo Blvd,Los Angeles,Los Angeles,CA,90061-1636,US,US/Pacific,KHHR,2016-07-18 19:53:00,70.0,,76.0,29.98,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-49645,Source2,2,2016-07-18 20:19:36,2016-07-18 20:49:36,34.155045,-118.310867,,,0.0,Right hand shoulder blocked due to accident on CA-134 Eastbound at Exit 4 Forest Lawn Dr.,Forest Lawn Dr,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-18 20:47:00,68.0,,81.0,29.99,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-49646,Source2,3,2016-07-18 20:20:17,2016-07-18 20:50:17,34.01593,-118.173027,,,0.0,Right hand shoulder blocked due to accident on I-710 Southbound at Exits 18A 18B I-5.,Long Beach Fwy S,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-07-18 20:47:00,68.0,,81.0,29.99,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-49647,Source2,2,2016-07-18 20:15:57,2016-07-18 20:45:57,33.991329,-118.15616599999998,,,0.0,Accident on Eastern Ave Eastbound at Bandini Blvd.,Bandini Blvd,Los Angeles,Los Angeles,CA,90040-2904,US,US/Pacific,KCQT,2016-07-18 19:47:00,71.1,,70.0,29.97,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-49662,Source2,2,2016-07-18 21:09:27,2016-07-18 22:11:12,34.04797,-118.266563,,,0.0,Right hand shoulder blocked due to accident on CA-110 Northbound at Exit 22B James M Wood Blvd.,CA-110 S,Los Angeles,Los Angeles,CA,90017,US,US/Pacific,KCQT,2016-07-18 20:47:00,68.0,,81.0,29.99,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-49663,Source2,3,2016-07-18 21:51:34,2016-07-18 22:36:34,34.060608,-118.173485,,,0.0,Partially blocked due to serious accident on I-10 Westbound at Exits 20B 21 Eastern Ave.,I-10 W,Los Angeles,Los Angeles,CA,90063,US,US/Pacific,KCQT,2016-07-18 21:47:00,68.0,,78.0,30.01,10.0,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49680,Source2,2,2016-07-18 21:27:17,2016-07-18 22:31:19,34.051067,-118.213913,,,0.0,Right hand shoulder blocked due to accident on I-5 I-10 Northbound at I-10 Exit 19A / I-5 I-10 Exit 135C.,I-5 N,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-07-18 21:47:00,68.0,,78.0,30.01,10.0,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-49686,Source2,2,2016-07-18 22:20:55,2016-07-18 23:05:55,34.155415000000005,-118.289116,,,0.0,Right hand shoulder blocked due to accident on CA-134 Westbound at Exit 5B I-5.,CA-134 W,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-18 22:47:00,66.9,,81.0,30.01,10.0,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49691,Source2,2,2016-07-18 22:35:41,2016-07-18 23:20:41,33.935505,-118.292511,,,0.0,Accident on 110th St in Inglewood.,W 110th St,Los Angeles,Los Angeles,CA,90044-1519,US,US/Pacific,KHHR,2016-07-18 22:53:00,68.0,,81.0,30.02,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49697,Source2,2,2016-07-18 23:44:58,2016-07-19 00:29:58,33.930969,-118.309067,,,0.0,Accident on Western Ave both ways at Imperial Hwy.,S Western Ave,Los Angeles,Los Angeles,CA,90047,US,US/Pacific,KHHR,2016-07-18 23:53:00,66.9,,84.0,30.02,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-49716,Source2,2,2016-07-19 01:16:42,2016-07-19 02:16:42,34.030857,-118.414696,,,0.0,Lane blocked due to accident on National Blvd both ways around Cheviot Vista Pl.,National Blvd,Los Angeles,Los Angeles,CA,90034-3604,US,US/Pacific,KSMO,2016-07-19 00:51:00,66.0,,84.0,30.02,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-49719,Source2,2,2016-07-19 01:42:22,2016-07-19 02:42:22,34.110424,-118.334579,,,0.0,Middle lane blocked due to accident on US-101 Northbound at Odin St.,Hollywood Fwy S,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,2016-07-19 01:53:00,66.9,,79.0,29.98,10.0,SE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49720,Source2,3,2016-07-19 02:19:36,2016-07-19 03:19:36,33.99527,-118.145088,,,0.0,Lane blocked on exit ramp due to accident on I-5 Southbound at Exit 128B Washington Blvd.,Santa Ana Fwy S,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-07-19 02:47:00,64.9,,84.0,30.0,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49722,Source2,3,2016-07-19 03:45:57,2016-07-19 04:45:57,33.928463,-118.278709,,,0.0,Lane blocked due to accident on I-105 Eastbound at Exits 7A 7B I-110.,I-105 E,Los Angeles,Los Angeles,CA,90061,US,US/Pacific,KHHR,2016-07-19 03:53:00,66.0,,84.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49723,Source2,2,2016-07-19 03:55:49,2016-07-19 05:10:49,34.104233,-118.32235,,,0.0,One lane blocked due to accident on US-101 Northbound at Exit 8C Franklin Ave.,N Gower St,Los Angeles,Los Angeles,CA,90028-5408,US,US/Pacific,KCQT,2016-07-19 03:47:00,64.9,,84.0,30.0,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49724,Source2,3,2016-07-19 03:56:44,2016-07-19 04:41:44,33.945541,-118.279648,,,0.0,Right hand shoulder blocked due to accident on I-110 Northbound at Exit 15 Century Blvd.,Harbor Fwy N,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2016-07-19 03:53:00,66.0,,84.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49740,Source2,2,2016-07-19 09:29:36,2016-07-19 10:21:00,34.080921000000004,-118.294739,,,0.0,Accident on US-101 Southbound at Exit 6A Vermont Ave.,CA-2 E,Los Angeles,Los Angeles,CA,90004,US,US/Pacific,KCQT,2016-07-19 09:47:00,79.0,,54.0,29.99,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49753,Source2,2,2016-07-19 10:27:43,2016-07-19 11:08:00,34.107224,-118.249992,,,0.0,Right hand shoulder blocked due to accident on CA-2 Southbound at Exit 13 I-5.,CA-2 S,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2016-07-19 10:47:00,81.0,,52.0,29.99,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49765,Source2,3,2016-07-19 10:49:59,2016-07-19 11:32:00,33.974655,-118.280609,,,0.0,#1 lane blocked due to accident on I-110 Northbound at Exit 17 Grand Ave.,W Florence Ave,Los Angeles,Los Angeles,CA,90003-1850,US,US/Pacific,KHHR,2016-07-19 10:53:00,73.9,,66.0,30.01,10.0,WSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49777,Source2,3,2016-07-19 11:39:50,2016-07-19 12:22:00,34.034149,-118.350067,,,0.0,Left hand shoulder blocked due to accident on I-10 Westbound at Exit 8 La Brea Ave.,S La Brea Ave,Los Angeles,Los Angeles,CA,90016,US,US/Pacific,KSMO,2016-07-19 11:51:00,73.0,,68.0,30.02,10.0,SW,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49779,Source2,2,2016-07-19 11:31:15,2016-07-19 12:12:00,34.152218,-118.282593,,,0.0,Slow lane blocked due to accident on CA-134 Eastbound at Exit 5B I-5.,CA-134 E,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-19 11:47:00,81.0,,52.0,29.99,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49805,Source2,3,2016-07-19 12:35:41,2016-07-19 13:13:00,33.931003999999994,-118.280067,,,0.0,HOV lane blocked due to accident on I-110 Northbound before CA-90 Imperial Hwy.,W Imperial Hwy,Los Angeles,Los Angeles,CA,90061,US,US/Pacific,KHHR,2016-07-19 12:53:00,78.1,,58.0,30.0,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49806,Source2,3,2016-07-19 12:09:48,2016-07-19 13:02:00,34.111996000000005,-118.265465,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound at Exits 140 140B Glendale Blvd.,Glendale Blvd,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2016-07-19 11:47:00,81.0,,52.0,29.99,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-49812,Source2,3,2016-07-19 12:14:11,2016-07-19 13:17:00,33.9893,-118.24536100000002,,,0.0,Accident on Slauson Ave both ways at Miramonte Blvd.,Miramonte Blvd,Los Angeles,Los Angeles,CA,90001-1324,US,US/Pacific,KCQT,2016-07-19 11:47:00,81.0,,52.0,29.99,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49816,Source2,3,2016-07-19 16:07:45,2016-07-19 16:37:45,34.122634999999995,-118.478424,,,0.0,Accident on I-405 Northbound at Exit 61 Skirball Center Dr.,Skirball Center Dr,Los Angeles,Los Angeles,CA,90077,US,US/Pacific,KSMO,2016-07-19 15:51:00,75.0,,62.0,29.96,10.0,WSW,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49820,Source2,2,2016-07-19 15:29:44,2016-07-19 16:44:44,33.930954,-118.30471,,,0.0,Lane blocked due to accident on Imperial Hwy at Denker Ave.,S Denker Ave,Los Angeles,Los Angeles,CA,90047,US,US/Pacific,KHHR,2016-07-19 15:53:00,78.1,,56.0,29.96,10.0,West,12.7,,Clear,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-49821,Source2,2,2016-07-19 14:55:44,2016-07-19 16:42:58,34.079376,-118.291702,,,0.0,Accident on US-101 Southbound at Exit 6A Vermont Ave.,N Vermont Ave,Los Angeles,Los Angeles,CA,90004,US,US/Pacific,KCQT,2016-07-19 14:47:00,81.0,,49.0,29.96,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-49822,Source2,3,2016-07-19 15:38:04,2016-07-19 16:53:04,33.928940000000004,-118.280708,,,0.0,Accident on I-105 Westbound at Exits 7A 7B I-110.,I-105 W,Los Angeles,Los Angeles,CA,90061,US,US/Pacific,KHHR,2016-07-19 15:53:00,78.1,,56.0,29.96,10.0,West,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49823,Source2,3,2016-07-19 15:14:01,2016-07-19 16:45:54,34.026855,-118.251175,,,0.0,Accident on I-10 Eastbound at Exits 14B 15A 17th St.,Santa Monica Fwy E,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,2016-07-19 14:47:00,81.0,,49.0,29.96,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49824,Source2,2,2016-07-19 15:33:01,2016-07-19 16:48:01,34.054077,-118.237862,,,0.0,#1 lane blocked due to accident on US-101 Northbound at Exit 2C Alameda St.,N Alameda St,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-07-19 15:47:00,81.0,,47.0,29.94,10.0,Variable,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49825,Source2,3,2016-07-19 15:47:13,2016-07-19 16:48:22,34.010052,-118.15966,,,0.0,#1 lane blocked due to accident on I-5 Northbound at Exit 130A Telegraph Rd.,I-5 N,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,2016-07-19 15:47:00,81.0,,47.0,29.94,10.0,Variable,4.6,,Clear,False,False,False,False,True,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-49842,Source2,3,2016-07-19 16:49:59,2016-07-19 17:19:59,33.945541,-118.279648,,,0.0,Accident on I-110 Westbound at Exit 15 Century Blvd.,Harbor Fwy N,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2016-07-19 16:53:00,77.0,,56.0,29.94,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49843,Source2,2,2016-07-19 17:01:29,2016-07-19 17:31:29,33.974022,-118.236824,,,0.0,Accident on 73rd St at Crockett Blvd.,E 73rd St,Los Angeles,Los Angeles,CA,90001-2748,US,US/Pacific,KCQT,2016-07-19 16:47:00,80.1,,47.0,29.93,10.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49848,Source2,2,2016-07-19 17:06:48,2016-07-19 17:36:48,34.142757,-118.185654,,,0.0,Accident on CA-134 Eastbound at Exit 11 Colorado Blvd.,N Figueroa St,Los Angeles,Los Angeles,CA,90041,US,US/Pacific,KCQT,2016-07-19 16:47:00,80.1,,47.0,29.93,10.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49852,Source2,3,2016-07-19 17:15:20,2016-07-19 18:01:26,34.018448,-118.280075,,,0.0,#1 lane blocked due to accident on I-110 Southbound at Exit 20B Exposition Blvd.,I-110 S,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-07-19 16:47:00,80.1,,47.0,29.93,10.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49863,Source2,3,2016-07-19 17:58:35,2016-07-19 18:28:35,34.03146,-118.413651,,,0.0,Accident on I-10 Eastbound at Exit 4 Overland Ave.,I-10 E,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-07-19 17:51:00,73.0,,66.0,29.93,10.0,SW,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49870,Source2,2,2016-07-19 18:14:23,2016-07-19 18:44:23,33.930962,-118.293098,,,0.0,Accident on Imperial Hwy at New Hampshire Ave.,W Imperial Hwy,Los Angeles,Los Angeles,CA,90044-1314,US,US/Pacific,KHHR,2016-07-19 17:53:00,75.9,,54.0,29.93,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49872,Source2,3,2016-07-19 18:20:48,2016-07-19 18:50:48,34.060608,-118.173485,,,0.0,Accident on I-10 Eastbound at Exits 20B 21 Eastern Ave.,I-10 W,Los Angeles,Los Angeles,CA,90063,US,US/Pacific,KCQT,2016-07-19 18:47:00,75.0,,55.0,29.9,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49895,Source2,3,2016-07-19 19:16:16,2016-07-19 20:04:40,33.92889,-118.291588,,,0.0,Slow lane blocked due to accident on I-105 Westbound at Exit 7A Vermont Ave.,I-105 W,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,2016-07-19 18:53:00,73.9,,59.0,29.91,10.0,West,11.5,,Clear,False,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-49913,Source2,3,2016-07-19 20:11:40,2016-07-19 21:29:19,34.012234,-118.418549,,,0.0,#2 lane blocked due to accident on I-405 Southbound at Exits 53 53A 53B I-10.,San Diego Fwy S,Los Angeles,Los Angeles,CA,90066,US,US/Pacific,KSMO,2016-07-19 19:51:00,69.1,,78.0,29.92,10.0,SW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-49928,Source2,2,2016-07-19 21:42:54,2016-07-19 22:27:54,34.088242,-118.475372,,,0.0,Queueing traffic due to accident on I-405 Southbound at I-405 Exit 59 / Getty Center Dr.,San Diego Fwy S,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,2016-07-19 21:51:00,69.1,,78.0,29.95,10.0,ESE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49929,Source2,2,2016-07-19 21:34:27,2016-07-19 22:19:27,34.155421999999994,-118.2939,,,0.0,Right hand shoulder blocked due to accident on CA-134 Eastbound at Exit 5A Riverside Dr.,CA-134 W,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-19 21:47:00,70.0,,73.0,29.94,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-49930,Source2,2,2016-07-19 21:36:59,2016-07-19 22:21:59,33.988602,-118.252098,,,0.0,Accident on 58th Pl at Hooper Ave.,E 58th Pl,Los Angeles,Los Angeles,CA,90001-1246,US,US/Pacific,KCQT,2016-07-19 21:47:00,70.0,,73.0,29.94,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-49939,Source2,2,2016-07-19 22:02:00,2016-07-19 22:47:00,33.930862,-118.37001,,,0.0,Accident on La Cienega Blvd Northbound at Imperial Hwy.,W Imperial Hwy,Los Angeles,Los Angeles,CA,90045,US,US/Pacific,KLAX,2016-07-19 21:53:00,68.0,,81.0,29.95,10.0,WSW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-49941,Source2,3,2016-07-19 22:04:19,2016-07-19 22:49:19,34.02557,-118.234894,,,0.0,Accident on Wilson St at 10th St.,E 10th St,Los Angeles,Los Angeles,CA,90021-2801,US,US/Pacific,KCQT,2016-07-19 21:47:00,70.0,,73.0,29.94,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49944,Source2,3,2016-07-19 22:09:04,2016-07-19 22:54:04,34.120468,-118.271271,,,0.0,Accident on I-5 Southbound at Exits 141 141A 141B Los Feliz Blvd.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-19 21:47:00,70.0,,73.0,29.94,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
